,지점,지점명,일시,평균기온(°C),평균 풍속(m/s),상대습도
4212,888,청남대,2020,13.1,1.4,69.875
4213,888,청남대,2021,13.5,1.4,68.10000000000001
4214,889,현충원,2013,12.1,1.3,71.16666666666667
4215,889,현충원,2014,12.8,1.2,68.72500000000001
4216,889,현충원,2015,13.3,1.1,67.75
4217,889,현충원,2016,13.6,1.1,67.97500000000001
4218,889,현충원,2017,12.8,1.1,67.09166666666667
4219,889,현충원,2018,12.8,1.1,67.8
4220,889,현충원,2019,13.3,1.0,66.39166666666667
4221,889,현충원,2020,13.2,1.1,70.75833333333334
4222,889,현충원,2021,13.5,,72.425
4223,890,제주가시리,2016,15.3,2.5,71.78333333333333
4224,890,제주가시리,2017,15.1,2.4,70.10833333333333
4225,890,제주가시리,2018,15.1,2.5,74.15833333333333
4226,890,제주가시리,2021,14.8,3.3,81.84166666666667
4227,891,색달,2016,14.3,3.6,76.7
4228,891,색달,2017,13.9,3.6,65.38333333333334
4229,891,색달,2018,14.0,3.5,67.675
4230,892,성산수산,2020,15.5,4.1,75.84166666666667
4231,892,성산수산,2021,16.1,3.9,77.36666666666666
4232,893,애월,2020,16.1,3.2,74.85000000000001
4233,893,애월,2021,16.8,3.4,75.425
4234,898,장생포,2020,15.7,2.5,63.60833333333333
4235,898,장생포,2021,16.3,2.5,64.075
4236,899,마산회원,2020,14.9,2.4,62.625
4237,899,마산회원,2021,15.3,2.3,63.43333333333334
4238,900,두서,2012,12.9,1.9,58.833333333333336
4239,900,두서,2013,13.8,1.9,56.23333333333333
4240,900,두서,2014,13.3,1.7,63.23333333333333
4241,900,두서,2015,13.1,1.9,67.89166666666667
4242,900,두서,2016,13.6,1.9,67.45
4243,900,두서,2017,13.3,2.0,62.824999999999996
4244,900,두서,2018,13.2,2.0,66.09166666666667
4245,900,두서,2019,13.8,2.0,67.16666666666667
4246,900,두서,2020,13.6,2.1,68.45833333333333
4247,900,두서,2021,13.7,2.0,71.425
4248,901,울기,2012,13.5,3.6,65.14
4249,901,울기,2013,14.0,3.4,73.43333333333332
4250,901,울기,2014,14.2,3.3,75.89166666666667
4251,901,울기,2015,14.3,3.2,77.80833333333334
4252,901,울기,2016,14.5,3.1,68.55
4253,901,울기,2017,14.0,3.1,64.68333333333334
4254,901,울기,2018,14.2,3.2,67.075
4255,901,울기,2019,14.9,3.1,66.96666666666667
4256,901,울기,2020,14.6,3.2,65.925
4257,901,울기,2021,15.5,3.3,64.63333333333334
4258,902,시천,2012,11.3,1.4,73.175
4259,902,시천,2013,12.5,1.8,76.45
4260,902,시천,2014,12.3,1.6,77.60000000000001
4261,902,시천,2015,12.7,1.6,79.89166666666667
4262,902,시천,2016,13.1,1.6,80.14166666666667
4263,902,시천,2017,12.7,1.7,74.53333333333333
4264,902,시천,2018,12.7,1.6,78.05
4265,902,시천,2019,13.0,1.5,78.83333333333333
4266,902,시천,2020,12.9,1.6,76.46666666666667
4267,902,시천,2021,13.2,1.6,71.72500000000001
4268,903,도천,2012,12.7,1.7,
4269,903,도천,2013,13.2,1.7,
4270,903,도천,2014,12.9,1.6,
4271,903,도천,2015,13.0,1.6,
4272,903,도천,2016,13.6,1.7,
4273,903,도천,2017,13.2,1.8,
4274,903,도천,2018,12.9,1.7,
4275,903,도천,2019,13.4,1.6,
4276,903,도천,2020,13.5,1.7,75.47272727272728
4277,903,도천,2021,13.8,1.6,74.875
4278,904,사상,2016,15.6,1.9,
4279,904,사상,2017,15.3,2.2,
4280,904,사상,2018,15.1,2.2,
4281,904,사상,2019,15.7,2.2,
4282,904,사상,2021,15.3,2.6,68.91666666666667
4283,905,양산상북,2012,13.9,2.5,
4284,905,양산상북,2013,14.7,2.5,
4285,905,양산상북,2014,13.3,1.5,
4286,905,양산상북,2015,13.7,1.5,
4287,905,양산상북,2016,14.0,1.5,
4288,905,양산상북,2017,13.9,1.6,
4289,905,양산상북,2018,13.6,1.7,
4290,905,양산상북,2019,14.6,1.6,
4291,905,양산상북,2020,14.5,1.8,
4292,905,양산상북,2021,13.8,1.8,72.8
4293,906,화개,2012,12.5,1.0,
4294,906,화개,2013,13.1,1.0,
4295,906,화개,2014,13.1,0.9,
4296,906,화개,2015,13.4,0.8,
4297,906,화개,2016,13.7,0.8,
4298,906,화개,2017,13.1,1.0,
4299,906,화개,2019,13.4,0.9,
4300,906,화개,2020,13.2,0.9,
4301,906,화개,2021,13.8,0.9,77.64
4302,907,삼천포,2012,14.0,2.6,60.34166666666667
4303,907,삼천포,2013,14.5,2.5,61.15
4304,907,삼천포,2014,14.5,2.3,62.300000000000004
4305,907,삼천포,2015,14.7,2.3,64.97500000000001
4306,907,삼천포,2016,15.1,2.3,63.35
4307,907,삼천포,2017,14.8,2.4,61.09166666666667
4308,907,삼천포,2018,14.5,2.1,66.39090909090909
4309,907,삼천포,2019,15.1,1.9,67.20833333333333
4310,907,삼천포,2020,14.8,2.0,66.73333333333333
4311,907,삼천포,2021,15.3,1.9,66.75
4312,908,진해,2012,13.7,1.8,61.833333333333336
4313,908,진해,2013,14.3,1.7,61.824999999999996
4314,908,진해,2014,14.0,1.9,64.22500000000001
4315,908,진해,2015,14.3,1.9,65.75
4316,908,진해,2016,14.6,1.8,65.96666666666667
4317,908,진해,2017,14.3,1.9,58.974999999999994
4318,908,진해,2018,14.2,1.9,68.975
4319,908,진해,2019,14.7,1.8,66.61666666666666
4320,908,진해,2020,14.5,1.9,64.93333333333332
4321,908,진해,2021,14.9,2.0,66.81666666666666
4322,909,서이말,2012,14.5,3.6,
4323,909,서이말,2013,15.0,3.3,
4324,909,서이말,2014,14.5,3.2,
4325,909,서이말,2015,14.6,3.1,
4326,909,서이말,2016,15.1,3.0,
4327,909,서이말,2017,15.0,2.9,
4328,909,서이말,2018,14.8,2.8,
4329,909,서이말,2019,15.2,2.7,73.1
4330,909,서이말,2020,14.9,2.8,71.70833333333333
4331,909,서이말,2021,15.4,2.6,72.80833333333334
4332,910,영도,2012,13.5,3.4,54.650000000000006
4333,910,영도,2013,13.9,3.3,68.21666666666667
4334,910,영도,2014,13.8,3.3,70.06666666666666
4335,910,영도,2015,14.0,3.2,72.16666666666667
4336,910,영도,2016,14.6,3.1,69.95833333333333
4337,910,영도,2017,13.6,3.0,65.19166666666666
4338,910,영도,2019,15.0,2.9,65.52499999999999
4339,910,영도,2020,14.5,2.8,67.11666666666666
4340,911,매물도,2012,14.8,5.9,
4341,911,매물도,2013,15.4,5.5,
4342,911,매물도,2014,14.5,5.5,77.60000000000001
4343,911,매물도,2015,14.3,5.6,83.80833333333334
4344,911,매물도,2017,15.0,5.6,72.125
4345,911,매물도,2019,,5.3,73.15833333333333
4346,911,매물도,2021,15.8,6.1,74.575
4347,912,백천,2012,12.3,1.8,
4348,912,백천,2013,12.1,1.8,
4349,912,백천,2014,12.2,1.7,
4350,912,백천,2015,12.6,1.7,
4351,912,백천,2016,13.1,1.7,
4352,912,백천,2017,12.5,1.8,
4353,912,백천,2018,12.5,1.7,
4354,912,백천,2019,13.1,1.7,
4355,912,백천,2020,13.0,2.0,73.8
4356,912,백천,2021,13.5,1.8,74.40833333333333
4357,913,상주면,2012,14.1,2.4,
4358,913,상주면,2013,14.8,2.2,
4359,913,상주면,2014,14.7,2.1,
4360,913,상주면,2015,14.9,2.1,
4361,913,상주면,2016,15.4,2.1,
4362,913,상주면,2017,14.9,2.3,
4363,913,상주면,2018,14.7,2.4,
4364,913,상주면,2019,15.1,2.4,
4365,913,상주면,2020,14.9,2.4,
4366,913,상주면,2021,15.5,2.4,
4367,914,서하,2012,10.9,2.7,
4368,914,서하,2013,11.6,2.4,
4369,914,서하,2014,11.7,2.0,
4370,914,서하,2015,12.0,1.9,
4371,914,서하,2016,12.4,1.9,
4372,914,서하,2017,12.0,2.0,
4373,914,서하,2018,11.9,2.0,
4374,914,서하,2019,12.2,1.8,77.34285714285714
4375,914,서하,2020,12.2,1.7,71.16666666666667
4376,914,서하,2021,12.4,1.7,72.19166666666666
4377,915,삼가,2012,12.1,1.9,
4378,915,삼가,2013,12.4,1.8,
4379,915,삼가,2014,12.2,1.6,
4380,915,삼가,2015,12.7,1.6,
4381,915,삼가,2016,13.3,1.7,
4382,915,삼가,2017,12.7,1.8,
4383,915,삼가,2018,12.6,1.8,70.47500000000001
4384,915,삼가,2019,13.1,1.7,68.90833333333333
4385,915,삼가,2020,12.8,1.8,74.36666666666666
4386,915,삼가,2021,13.1,1.7,76.11666666666666
4387,916,단성,2012,13.2,2.3,
4388,916,단성,2013,13.8,2.3,57.0
4389,916,단성,2014,13.5,1.8,73.52499999999999
4390,916,단성,2015,13.6,1.8,78.50833333333334
4391,916,단성,2016,14.1,1.8,78.60833333333333
4392,916,단성,2017,13.5,1.9,74.825
4393,916,단성,2018,13.3,1.8,78.98333333333333
4394,916,단성,2019,13.8,1.8,77.59166666666667
4395,916,단성,2020,13.6,1.9,69.10833333333333
4396,916,단성,2021,13.8,1.8,70.55
4397,917,사천,2012,13.7,1.7,
4398,917,사천,2013,13.9,1.7,
4399,917,사천,2014,13.9,1.6,
4400,917,사천,2015,14.1,1.6,
4401,917,사천,2016,14.5,1.6,
4402,917,사천,2017,14.2,1.6,
4403,917,사천,2018,13.7,1.6,68.73333333333333
4404,917,사천,2019,14.2,1.6,67.43333333333334
4405,917,사천,2020,14.1,1.7,73.02499999999999
4406,917,사천,2021,14.7,1.7,74.35000000000001
4407,918,고성,2012,13.5,2.5,71.39166666666667
4408,918,고성,2013,14.1,2.5,70.88333333333334
4409,918,고성,2014,13.7,2.3,71.35833333333333
4410,918,고성,2015,13.8,2.2,72.3
4411,918,고성,2016,14.3,2.2,71.60000000000001
4412,918,고성,2017,13.3,2.3,67.425
4413,918,고성,2018,13.0,2.4,69.8
4414,918,고성,2019,14.3,2.3,71.175
4415,918,고성,2020,14.0,2.3,72.45
4416,918,고성,2021,14.3,2.3,72.125
4417,919,창녕,2012,13.0,2.0,62.53333333333333
4418,919,창녕,2013,13.7,1.8,63.73333333333333
4419,919,창녕,2014,13.5,1.7,62.90833333333333
4420,919,창녕,2015,13.8,1.6,65.52499999999999
4421,919,창녕,2016,14.3,1.7,66.14999999999999
4422,919,창녕,2017,13.9,1.7,62.625
4423,919,창녕,2018,13.7,1.8,64.99166666666667
4424,919,창녕,2019,14.1,1.6,67.58333333333333
4425,919,창녕,2020,14.0,1.6,70.23333333333333
4426,919,창녕,2021,14.3,1.6,71.27499999999999
4427,920,함안,2012,12.8,1.1,65.85000000000001
4428,920,함안,2013,13.6,1.2,67.19166666666666
4429,920,함안,2014,13.2,1.6,69.45833333333333
4430,920,함안,2015,13.4,1.5,71.90833333333333
4431,920,함안,2016,13.9,1.5,69.25833333333334
4432,920,함안,2017,13.5,1.7,63.35833333333333
4433,920,함안,2018,13.4,1.7,69.03333333333333
4434,920,함안,2019,14.0,1.6,66.85000000000001
4435,920,함안,2020,13.3,1.7,73.875
4436,920,함안,2021,13.5,1.6,75.58333333333333
4437,921,가덕도,2012,14.3,3.9,57.8
4438,921,가덕도,2013,14.8,3.7,68.08333333333333
4439,921,가덕도,2014,14.6,3.5,69.77499999999999
4440,921,가덕도,2015,14.8,3.6,71.47500000000001
4441,921,가덕도,2016,15.2,3.5,71.64166666666667
4442,921,가덕도,2017,14.9,3.7,67.50833333333334
4443,921,가덕도,2018,14.8,3.6,69.61666666666666
4444,921,가덕도,2019,15.4,3.5,70.44166666666666
4445,921,가덕도,2020,15.0,3.6,71.60833333333333
4446,921,가덕도,2021,15.5,3.5,68.20833333333333
4447,922,단장,2012,13.3,2.2,
4448,922,단장,2013,14.0,2.0,
4449,922,단장,2014,12.7,1.1,
4450,922,단장,2015,13.0,1.1,
4451,922,단장,2016,13.4,1.1,
4452,922,단장,2017,13.2,1.2,
4453,922,단장,2018,13.1,1.1,
4454,922,단장,2019,13.6,1.0,
4455,922,단장,2020,13.4,1.1,
4456,922,단장,2021,13.5,1.1,
4457,923,기장,2012,13.8,2.1,
4458,923,기장,2013,14.6,2.0,
4459,923,기장,2014,14.5,2.0,
4460,923,기장,2015,14.7,1.9,
4461,923,기장,2016,15.1,1.9,
4462,923,기장,2017,14.9,1.9,
4463,923,기장,2018,14.7,2.0,63.083333333333336
4464,923,기장,2019,15.4,1.9,63.1
4465,923,기장,2020,14.9,1.9,64.35000000000001
4466,923,기장,2021,15.3,2.0,66.125
4467,924,간절곶,2012,13.6,4.0,72.68333333333332
4468,924,간절곶,2013,14.0,3.8,71.31666666666666
4469,924,간절곶,2014,14.6,3.9,71.55833333333334
4470,924,간절곶,2015,14.7,3.8,73.66666666666667
4471,924,간절곶,2016,14.8,3.7,73.38333333333334
4472,924,간절곶,2017,14.5,3.3,69.97500000000001
4473,924,간절곶,2018,15.0,3.8,65.41818181818182
4474,924,간절곶,2019,15.5,3.6,62.61666666666667
4475,924,간절곶,2020,14.5,3.5,64.36666666666666
4476,924,간절곶,2021,15.1,3.6,65.46666666666667
4477,925,생림,2012,13.0,1.6,
4478,925,생림,2013,13.7,1.5,
4479,925,생림,2014,13.6,1.5,73.00833333333334
4480,925,생림,2015,13.8,1.6,76.89166666666667
4481,925,생림,2016,14.0,1.6,77.93333333333332
4482,925,생림,2017,13.8,1.6,74.08333333333333
4483,925,생림,2018,13.5,1.6,78.35000000000001
4484,925,생림,2019,14.0,1.5,79.55833333333334
4485,925,생림,2020,13.9,1.5,72.73636363636363
4486,925,생림,2021,14.0,1.4,67.61666666666666
4487,926,진북,2012,13.3,1.8,
4488,926,진북,2013,14.0,1.7,
4489,926,진북,2014,13.9,1.5,
4490,926,진북,2015,14.2,1.5,
4491,926,진북,2016,14.5,1.6,
4492,926,진북,2017,14.1,1.7,
4493,926,진북,2018,13.9,1.6,
4494,926,진북,2019,14.4,1.7,
4495,926,진북,2020,14.2,1.7,56.0
4496,926,진북,2021,14.4,1.5,70.08333333333333
4497,927,송백,2012,12.6,1.7,
4498,927,송백,2013,12.9,1.6,
4499,927,송백,2014,12.9,1.5,
4500,927,송백,2015,13.1,1.5,
4501,927,송백,2016,13.5,1.5,
4502,927,송백,2017,13.1,1.5,48.300000000000004
4503,927,송백,2018,12.8,1.5,
4504,927,송백,2019,13.4,1.4,
4505,927,송백,2020,13.3,1.6,59.45
4506,927,송백,2021,13.2,1.7,70.25833333333334
4507,928,웅상,2012,13.9,2.0,
4508,928,웅상,2013,14.6,1.9,
4509,928,웅상,2014,14.4,1.8,
4510,929,개천,2012,12.6,1.7,
4511,929,개천,2013,13.2,1.6,
4512,929,개천,2014,13.1,1.5,
4513,929,개천,2015,13.4,1.5,
4514,929,개천,2016,13.4,2.0,
4515,929,개천,2017,13.0,2.1,
4516,929,개천,2018,12.9,2.0,
4517,929,개천,2019,13.4,1.9,
4518,929,개천,2020,13.1,2.1,61.25
4519,929,개천,2021,13.4,2.1,73.72500000000001
4520,930,사량도,2012,14.5,2.5,
4521,930,사량도,2013,14.4,2.3,71.425
4522,930,사량도,2014,14.3,2.3,74.125
4523,930,사량도,2015,14.4,2.2,76.25
4524,930,사량도,2016,14.9,2.1,74.22500000000001
4525,930,사량도,2017,14.5,2.2,71.27499999999999
4526,930,사량도,2018,14.5,2.3,73.10833333333333
4527,930,사량도,2019,14.9,2.1,72.25833333333334
4528,930,사량도,2020,14.6,2.1,74.14999999999999
4529,930,사량도,2021,15.2,2.3,75.28333333333333
4530,931,욕지도,2012,14.0,4.2,60.7
4531,931,욕지도,2013,14.6,4.0,71.96666666666667
4532,931,욕지도,2014,14.6,3.9,73.33333333333333
4533,931,욕지도,2015,14.6,3.7,78.625
4534,931,욕지도,2016,15.1,3.8,76.98333333333333
4535,931,욕지도,2017,14.9,3.7,71.55
4536,931,욕지도,2018,14.8,,73.41666666666667
4537,931,욕지도,2019,15.2,3.4,73.77499999999999
4538,931,욕지도,2020,14.9,3.4,74.55833333333334
4539,931,욕지도,2021,15.5,3.2,75.40833333333333
4540,932,하동,2012,13.8,1.7,55.208333333333336
4541,932,하동,2013,14.4,1.6,57.14166666666667
4542,932,하동,2014,14.4,1.5,59.708333333333336
4543,932,하동,2015,14.7,1.6,60.574999999999996
4544,932,하동,2016,14.7,1.5,64.26666666666667
4545,932,하동,2017,14.3,1.7,59.775
4546,932,하동,2018,14.2,1.5,66.25
4547,932,하동,2019,14.6,1.5,69.90833333333333
4548,932,하동,2020,14.3,1.5,71.23333333333333
4549,932,하동,2021,14.8,1.4,70.98333333333333
4550,933,금남,2012,12.3,1.7,
4551,933,금남,2013,12.9,1.5,
4552,933,금남,2014,12.5,1.4,
4553,933,금남,2015,12.8,1.5,
4554,933,금남,2016,13.3,1.4,
4555,933,금남,2017,12.9,1.5,
4556,933,금남,2018,12.6,1.5,
4557,933,금남,2019,13.0,1.4,
4558,933,금남,2020,12.7,1.4,
4559,933,금남,2021,13.5,1.5,79.92
4560,934,수곡,2012,12.8,1.2,
4561,934,수곡,2013,12.7,1.2,
4562,934,수곡,2014,12.6,1.2,
4563,934,수곡,2015,12.9,1.1,
4564,934,수곡,2016,13.3,1.1,
4565,934,수곡,2017,12.8,1.2,
4566,934,수곡,2018,12.9,1.2,
4567,934,수곡,2019,13.4,1.1,
4568,934,수곡,2020,13.1,1.1,
4569,934,수곡,2021,13.6,1.1,
4570,935,청덕,2012,12.3,1.8,
4571,935,청덕,2013,13.0,1.8,
4572,935,청덕,2014,13.0,1.6,
4573,935,청덕,2015,13.3,1.5,
4574,935,청덕,2016,13.8,1.6,
4575,935,청덕,2017,13.4,1.6,
4576,935,청덕,2018,13.3,1.6,
4577,935,청덕,2019,13.7,1.7,
4578,935,청덕,2020,13.5,1.8,63.849999999999994
4579,935,청덕,2021,13.6,1.8,70.41666666666667
4580,936,신포,2012,12.2,2.0,
4581,936,신포,2013,12.8,2.0,
4582,936,신포,2014,12.8,1.9,
4583,936,신포,2015,13.1,1.9,
4584,936,신포,2016,13.4,1.8,
4585,936,신포,2017,13.1,1.9,
4586,936,신포,2018,12.8,1.9,
4587,936,신포,2019,13.1,1.8,
4588,936,신포,2020,13.2,1.9,64.3
4589,936,신포,2021,13.6,2.1,70.49166666666666
4590,937,해운대,2012,14.0,2.5,62.51818181818182
4591,937,해운대,2013,14.7,2.4,63.55833333333334
4592,937,해운대,2014,14.5,2.2,66.5
4593,937,해운대,2015,14.6,2.2,67.75833333333334
4594,937,해운대,2016,15.1,2.0,69.36666666666666
4595,937,해운대,2017,14.9,2.0,65.28333333333333
4596,937,해운대,2018,,2.1,67.81818181818181
4597,937,해운대,2019,15.3,2.0,59.74166666666667
4598,937,해운대,2020,14.9,2.0,66.075
4599,937,해운대,2021,15.3,2.0,66.79166666666667
4600,938,부산진,2012,14.8,2.2,
4601,938,부산진,2013,14.7,2.0,
4602,938,부산진,2014,14.4,1.9,
4603,938,부산진,2015,14.7,1.9,
4604,938,부산진,2016,15.2,1.9,
4605,938,부산진,2017,15.0,1.9,
4606,938,부산진,2018,14.8,1.9,
4607,938,부산진,2019,15.4,1.7,
4608,938,부산진,2020,14.9,1.9,53.05
4609,938,부산진,2021,14.9,2.0,66.22500000000001
4610,939,금정구,2012,14.0,2.3,
4611,939,금정구,2013,14.9,2.2,
4612,939,금정구,2014,13.8,1.7,
4613,939,금정구,2015,14.1,1.6,
4614,939,금정구,2016,14.7,1.6,
4615,939,금정구,2017,14.4,1.6,
4616,939,금정구,2018,14.2,1.6,
4617,939,금정구,2019,14.7,1.5,
4618,939,금정구,2020,14.5,1.6,70.23333333333333
4619,939,금정구,2021,14.3,1.6,64.38333333333334
4620,940,동래,2012,13.9,1.8,
4621,940,동래,2013,14.8,1.9,
4622,940,동래,2014,14.6,1.5,
4623,940,동래,2015,14.6,1.6,
4624,940,동래,2016,15.2,1.5,
4625,940,동래,2017,15.0,1.5,
4626,940,동래,2018,14.7,1.5,56.31666666666666
4627,940,동래,2019,15.2,1.4,60.400000000000006
4628,940,동래,2020,14.8,1.5,62.93333333333334
4629,940,동래,2021,15.3,1.4,61.958333333333336
4630,941,북구,2012,14.3,2.5,
4631,941,북구,2013,15.1,2.5,
4632,941,북구,2014,14.8,2.3,
4633,941,북구,2015,14.8,2.3,
4634,941,북구,2016,15.4,2.1,
4635,941,북구,2017,15.2,2.2,
4636,941,북구,2018,14.9,2.2,
4637,941,북구,2019,15.5,2.0,
4638,941,북구,2020,15.3,2.2,54.7
4639,941,북구,2021,15.6,2.2,65.40833333333333
4640,942,부산남구,2012,14.9,2.1,
4641,942,부산남구,2013,15.7,2.1,
4642,942,부산남구,2014,15.5,2.0,
4643,942,부산남구,2015,15.7,2.0,
4644,942,부산남구,2016,16.1,1.9,
4645,942,부산남구,2017,15.9,2.0,
4646,942,부산남구,2018,15.7,2.0,
4647,942,부산남구,2019,15.6,2.4,
4648,942,부산남구,2020,14.8,2.9,
4649,942,부산남구,2021,15.2,2.9,70.17999999999999
4650,943,매곡,2012,15.3,3.5,48.6
4651,943,매곡,2013,16.1,3.4,57.666666666666664
4652,943,매곡,2014,15.9,3.3,60.925000000000004
4653,943,매곡,2015,14.1,2.8,67.825
4654,943,매곡,2016,12.1,2.4,70.925
4655,943,매곡,2017,11.8,2.4,65.47500000000001
4656,943,매곡,2018,11.7,2.4,69.28333333333333
4657,943,매곡,2019,12.3,2.2,71.20833333333333
4658,943,매곡,2020,11.8,2.3,73.14999999999999
4659,944,길곡,2012,13.0,1.9,
4660,944,길곡,2013,13.4,1.8,
4661,944,길곡,2014,13.4,1.8,
4662,944,길곡,2015,13.6,1.8,
4663,944,길곡,2016,14.0,1.8,
4664,944,길곡,2017,13.8,1.9,
4665,944,길곡,2018,13.6,1.8,
4666,944,길곡,2019,14.2,1.8,
4667,944,길곡,2020,14.1,1.8,
4668,944,길곡,2021,14.3,1.8,
4669,945,대병,2012,12.2,1.7,
4670,945,대병,2013,12.9,1.8,
4671,945,대병,2014,12.8,1.5,48.4
4672,945,대병,2015,12.9,1.4,
4673,945,대병,2016,13.3,1.5,
4674,945,대병,2017,13.1,1.7,
4675,945,대병,2018,13.0,1.5,
4676,945,대병,2019,13.7,1.5,
4677,945,대병,2020,13.2,1.7,56.900000000000006
4678,945,대병,2021,13.4,1.9,68.18333333333334
4679,946,북상,2012,10.9,1.3,
4680,946,북상,2013,11.5,1.3,
4681,946,북상,2014,11.5,1.2,
4682,946,북상,2015,12.1,1.3,
4683,946,북상,2016,12.4,1.3,
4684,946,북상,2017,11.8,1.4,
4685,946,북상,2018,11.9,1.3,66.13333333333334
4686,946,북상,2019,12.3,1.3,66.20833333333333
4687,946,북상,2020,12.2,1.3,70.13333333333333
4688,946,북상,2021,12.4,1.4,70.68333333333334
4689,947,명사,2012,14.3,3.7,
4690,947,명사,2013,14.8,3.3,
4691,947,명사,2014,14.7,3.2,
4692,947,명사,2015,15.0,3.2,
4693,947,명사,2016,15.5,3.2,
4694,947,명사,2017,15.1,3.0,
4695,947,명사,2018,14.9,3.1,
4696,947,명사,2019,15.4,2.9,
4697,947,명사,2020,15.2,2.9,56.53333333333333
4698,947,명사,2021,15.9,3.3,70.10833333333333
4699,948,삼장,2012,12.4,1.6,
4700,948,삼장,2013,13.0,1.6,
4701,948,삼장,2014,12.6,1.4,
4702,948,삼장,2015,12.9,1.4,
4703,948,삼장,2016,13.2,2.0,
4704,948,삼장,2017,12.8,2.1,
4705,948,삼장,2018,12.7,2.0,
4706,948,삼장,2019,12.9,1.9,81.21428571428571
4707,948,삼장,2020,12.8,2.0,74.13333333333334
4708,948,삼장,2021,13.1,1.8,74.75
4709,949,정자,2012,13.3,3.3,
4710,949,정자,2013,14.2,2.8,
4711,949,정자,2014,14.1,2.8,
4712,949,정자,2015,14.8,2.5,
4713,949,정자,2016,15.1,2.3,
4714,949,정자,2017,14.9,2.2,
4715,949,정자,2019,15.4,2.3,72.92857142857143
4716,949,정자,2020,15.0,2.3,65.29166666666667
4717,949,정자,2021,15.4,2.4,66.125
4718,950,사하,2012,13.8,3.4,56.099999999999994
4719,950,사하,2013,14.3,3.2,66.02499999999999
4720,950,사하,2014,14.2,3.1,68.73333333333333
4721,950,사하,2015,14.4,3.1,69.5
4722,950,사하,2016,14.8,3.1,68.97500000000001
4723,950,사하,2017,14.5,3.0,63.60833333333333
4724,950,사하,2018,14.3,3.1,63.666666666666664
4725,950,사하,2019,14.9,3.1,63.19166666666666
4726,950,사하,2020,14.5,3.1,65.91666666666667
4727,950,사하,2021,14.8,2.9,64.01666666666667
4728,951,내장산,2012,12.0,1.8,
4729,951,내장산,2013,12.6,1.8,78.9
4730,951,내장산,2014,12.4,1.6,80.36666666666666
4731,951,내장산,2015,12.6,1.8,83.79166666666667
4732,951,내장산,2016,13.3,1.7,85.05833333333334
4733,951,내장산,2017,12.6,1.6,78.96666666666667
4734,951,내장산,2018,12.7,1.6,76.09166666666667
4735,951,내장산,2019,12.7,1.5,77.14166666666667
4736,951,내장산,2020,12.6,1.7,77.94166666666666
4737,951,내장산,2021,13.3,1.6,76.3
4738,953,장목,2012,13.4,2.6,71.19166666666666
4739,953,장목,2013,14.1,2.5,72.19166666666666
4740,953,장목,2014,14.0,2.3,75.34166666666667
4741,953,장목,2015,14.4,2.2,73.45833333333333
4742,953,장목,2016,14.8,2.4,75.11666666666666
4743,953,장목,2017,14.6,2.4,66.03333333333333
4744,953,장목,2018,14.3,2.3,76.76666666666667
4745,953,장목,2019,14.9,2.2,80.47500000000001
4746,953,장목,2020,14.7,2.3,77.34166666666667
4747,953,장목,2021,15.1,2.1,72.77499999999999
